-999;MyLake model input data for Hakkloa from Hakkloa (NVE), Bjørnholt (met) and Blindern (met) stations, Last modified 2015-10-20;;;;;;;;;;;;;;;;
Year;Month;Day;Global_rad (MJ/m2);Cloud_cov (-);Air_temp (deg C);Relat_hum (%);Air_press (hPa);Wind_speed (m/s);Precipitation (mm/day);Inflow (m3/day);Inflow_T (deg C);Inflow_C;Inflow_S (kg/m3);Inflow_TP (mg/m3);Inflow_DOP (mg/m3);Inflow_Chla (mg/m3);Inflow_DOC (mg/m3)
2013;4;1;NaN;0.12;-2.4493877551;64.9726532857;1003.1;1.50204081633;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;2;NaN;0.37;-3.01104166667;65.7547914167;1008.4;1.8125;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;3;NaN;0.58;-3.47020833333;71.33104175;1013.7;0.752083333333;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;4;NaN;0.25;-0.602916666667;66.7237506458;1010.9;0.691666666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;5;NaN;0.53;-0.0733333333333;66.3074999583;1007.9;0.810416666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;6;NaN;0.66;-3.1575;68.0902084167;1001.0;1.75;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;7;NaN;0.37;-2.3525;55.99874975;1000.5;2.45;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;8;NaN;0.25;-4.47145833333;64.2908334583;1001.5;1.14375;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;9;NaN;0.28;-4.17666666667;66.3050002708;1002.3;0.764583333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;10;NaN;0.71;-3.87708333333;68.9593751875;1003.0;0.577083333333;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;11;NaN;0.91;-2.77395833333;89.1487500833;999.1;0.6875;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;12;NaN;1.0;0.0797916666667;86.4293750208;993.6;1.15416666667;2.0;12980.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;13;NaN;0.83;0.680833333333;91.3574999375;996.8;1.59166666667;2.3;14927.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;14;NaN;1.0;-0.765833333333;98.8808334583;1006.2;2.19375;0.4;2596.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;15;NaN;1.0;4.00375;99.996041625;1001.0;2.5875;13.2;85668.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;16;NaN;1.0;3.30479166667;100.0;1000.3;1.825;1.9;12331.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;17;NaN;0.66;5.28666666667;78.2352083125;995.7;3.2;5.4;35046.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;18;NaN;1.0;4.07166666667;98.1983335417;983.9;3.36875;8.0;51920.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;19;NaN;0.78;2.89458333333;88.870624875;994.8;2.99583333333;4.5;29205.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;20;NaN;0.37;2.44458333333;59.4622920208;1015.4;1.325;3.5;22715.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;21;NaN;0.62;1.884375;79.4743752708;1010.5;2.0375;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;22;NaN;0.78;2.203125;82.6112502917;995.9;2.89166666667;0.3;1947.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;23;NaN;0.33;5.57375;65.3256251042;986.7;4.19791666667;0.1;649.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;24;NaN;0.53;5.52916666667;55.5549998958;996.7;3.38333333333;0.4;2596.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;25;NaN;0.78;5.30145833333;56.6368748333;1002.6;2.33541666667;0.0;0.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;26;NaN;0.53;2.59270833333;80.8914588333;994.4;1.58333333333;1.7;11033.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;27;NaN;0.46;2.92020833333;60.3831251458;996.8;1.20416666667;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;28;NaN;0.96;0.998125;79.5904164792;994.3;2.43125;0.2;1298.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;29;NaN;0.91;2.424375;95.6664580208;987.9;2.49791666667;22.2;144078.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;4;30;NaN;0.37;4.9075;57.8991664792;996.6;2.95625;11.4;73986.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;1;NaN;0.66;2.595;64.7018747917;1008.4;2.14791666667;0.9;5841.0;0.0;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;2;NaN;0.21;3.174375;54.6637501875;1007.0;2.92083333333;0.2;1298.0;3.174375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;3;NaN;0.96;2.42041666667;73.027708125;1003.5;2.2625;0.4;2596.0;2.42041666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;4;NaN;1.0;3.11541666667;95.9529163333;995.0;1.84375;0.7;4543.0;3.11541666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;5;NaN;0.25;6.81791666667;64.308124875;1002.8;1.98958333333;10.8;70092.0;6.81791666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;6;NaN;0.53;7.625625;83.1856250417;1007.7;1.95833333333;0.3;1947.0;7.625625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;7;NaN;0.46;10.0352083125;78.5872917292;1008.2;1.50833333333;0.6;3894.0;10.0352083125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;8;NaN;0.87;9.398333375;80.9997919375;1005.2;0.910416666667;0.2;1298.0;9.398333375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;9;NaN;1.0;9.17645833333;99.7512501042;996.0;1.12916666667;14.7;95403.0;9.17645833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;10;NaN;0.96;6.34354166667;89.3147915;995.3;1.96041666667;2.5;16225.0;6.34354166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;11;NaN;0.91;7.125;93.1660420208;995.9;2.0875;3.2;20768.0;7.125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;12;NaN;0.75;6.00916666667;98.4475003333;994.8;0.983333333333;5.1;33099.0;6.00916666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;13;NaN;0.75;4.91729166667;96.3260413542;991.8;2.0875;6.5;42185.0;4.91729166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;14;NaN;0.62;4.39041666667;84.7010422708;992.8;2.28958333333;12.9;83721.0;4.39041666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;15;NaN;1.0;5.65270833333;93.1562498958;996.6;0.908333333333;2.0;12980.0;5.65270833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;16;NaN;0.83;12.2906249792;75.7681249167;996.4;0.904166666667;2.5;16225.0;12.2906249792;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;17;NaN;0.87;13.16020825;70.8012498542;1000.9;1.01666666667;0.5;3245.0;13.16020825;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;18;NaN;0.5;16.4089583542;77.2904165417;1003.0;1.02291666667;3.4;22066.0;16.4089583542;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;19;NaN;0.53;16.3987501875;73.8954164583;1001.8;0.885416666667;4.7;30503.0;16.3987501875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;20;NaN;0.87;13.3833333333;88.7995827917;999.3;0.758333333333;5.3;34397.0;13.3833333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;21;NaN;0.96;12.1825;98.2141664375;994.8;0.370833333333;2.0;12980.0;12.1825;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;22;NaN;1.0;11.51625;99.5666661042;985.7;0.758333333333;20.5;133045.0;11.51625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;23;NaN;0.87;7.755;96.0572915;992.1;1.0;24.5;159005.0;7.755;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;24;NaN;0.71;8.89708333333;86.6195834375;1001.6;0.872916666667;10.7;69443.0;8.89708333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;25;NaN;0.75;13.5166666667;72.4768753542;1001.8;1.02291666667;1.0;6490.0;13.5166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;26;NaN;0.28;14.8325000417;59.8631247917;999.0;0.91875;0.2;1298.0;14.8325000417;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;27;NaN;0.75;11.3902083333;89.6597914375;999.6;1.09166666667;1.2;7788.0;11.3902083333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;28;NaN;0.78;13.03875;89.3558335417;1001.5;0.954166666667;6.9;44781.0;13.03875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;29;NaN;0.78;14.8693749167;72.4229169375;999.5;1.09583333333;6.3;40887.0;14.8693749167;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;30;NaN;0.91;15.0693751042;87.4577081667;1001.1;0.816666666667;4.0;25960.0;15.0693751042;0.5;0.01;44.0;7.0;0.1;3000.0
2013;5;31;NaN;0.83;16.3706249792;73.2295830833;1000.2;0.847916666667;1.5;9735.0;16.3706249792;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;1;NaN;0.78;14.502291625;85.6083328333;999.4;0.597916666667;0.5;3245.0;14.502291625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;2;NaN;0.83;13.1931249792;92.6687499792;1001.3;0.885416666667;11.0;71390.0;13.1931249792;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;3;NaN;0.25;11.1514583333;67.2197912708;1011.3;4.15;28.4;184316.0;11.1514583333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;4;NaN;0.53;8.940625;64.7172910417;1013.3;2.64375;0.2;1298.0;8.940625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;5;NaN;0.87;8.601875;84.5272918542;1010.0;0.9;2.4;15576.0;8.601875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;6;NaN;0.75;9.756875;81.1783330208;1011.0;1.35625;5.6;36344.0;9.756875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;7;NaN;0.33;11.5393750417;73.2645833333;1008.0;1.28541666667;1.0;6490.0;11.5393750417;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;8;NaN;0.41;12.4020832708;60.6647916667;1002.0;1.275;0.3;1947.0;12.4020832708;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;9;NaN;0.62;11.2602083125;66.427291625;1000.0;2.10625;0.2;1298.0;11.2602083125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;10;NaN;0.58;12.5981250208;61.5224997083;999.7;2.25208333333;0.6;3894.0;12.5981250208;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;11;NaN;0.16;12.6689584167;62.2902085;1001.5;1.69583333333;1.2;7788.0;12.6689584167;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;12;NaN;1.0;10.3929166667;86.23104125;1002.4;1.95;0.1;649.0;10.3929166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;13;NaN;1.0;11.6783333333;97.4262498333;992.3;1.49166666667;18.2;118118.0;11.6783333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;14;NaN;0.75;13.1566666458;69.0329167292;990.8;3.12291666667;5.4;35046.0;13.1566666458;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;15;NaN;0.46;11.5716666667;64.4029165;996.7;2.16666666667;0.2;1298.0;11.5716666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;16;NaN;0.53;10.1675;83.7268747708;992.7;1.72291666667;7.0;45430.0;10.1675;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;17;NaN;0.28;13.2758333542;68.5550003125;1001.0;1.58125;0.3;1947.0;13.2758333542;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;18;NaN;0.58;14.25708325;63.3904165625;1004.2;1.41875;0.2;1298.0;14.25708325;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;19;NaN;0.87;13.1714582292;83.8833334792;1003.9;1.4875;0.2;1298.0;13.1714582292;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;20;NaN;0.5;15.7545832708;75.9010415833;1002.0;1.52291666667;4.3;27907.0;15.7545832708;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;21;NaN;0.96;14.8818749375;92.9831252292;996.1;0.620833333333;0.0;0.0;14.8818749375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;22;NaN;1.0;13.65375;97.1345835417;990.0;2.36458333333;25.8;167442.0;13.65375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;23;NaN;0.87;12.3833333333;93.6793742292;994.0;1.67708333333;4.8;31152.0;12.3833333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;24;NaN;0.78;12.3252083333;90.1745834583;999.8;1.3375;3.5;22715.0;12.3252083333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;25;NaN;0.71;13.9029166458;78.9337500625;1005.8;1.15625;4.8;31152.0;13.9029166458;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;26;NaN;1.0;11.6775;88.7266667708;1004.4;2.80208333333;0.7;4543.0;11.6775;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;27;NaN;0.91;12.9566666667;96.0314582292;1002.9;1.40208333333;41.9;271931.0;12.9566666667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;28;NaN;0.75;12.0247916667;83.9560412292;1004.5;2.32708333333;8.1;52569.0;12.0247916667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;29;NaN;0.91;10.30125;94.098958375;996.6;0.960416666667;1.1;7139.0;10.30125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;6;30;NaN;0.83;13.1391666875;84.74437425;999.4;0.8375;14.9;96701.0;13.1391666875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;1;NaN;0.62;12.925;86.1254169167;996.7;1.92291666667;0.6;3894.0;12.925;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;2;NaN;0.83;11.980625;87.6716667083;995.4;1.02916666667;1.0;6490.0;11.980625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;3;NaN;0.87;11.889375;86.0710413333;999.9;1.38541666667;0.6;3894.0;11.889375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;4;NaN;1.0;12.88125;99.6227083333;1003.0;1.52291666667;6.6;42834.0;12.88125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;5;NaN;0.62;15.2143749583;74.7783334167;1006.9;2.50833333333;2.1;13629.0;15.2143749583;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;6;NaN;0.28;15.3395833333;63.3449999583;1015.9;1.67083333333;0.5;3245.0;15.3395833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;7;NaN;0.58;17.182083375;60.8616667708;1015.2;1.81458333333;0.5;3245.0;17.182083375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;8;NaN;0.46;15.698541625;50.7035415833;1018.4;1.62916666667;0.1;649.0;15.698541625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;9;NaN;0.66;15.8612499375;72.2422919583;1007.7;2.2875;0.0;0.0;15.8612499375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;10;NaN;0.58;14.8260416875;50.7614583125;1006.2;3.65;0.3;1947.0;14.8260416875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;11;NaN;0.25;14.5693750208;61.0347918333;1007.9;0.675;0.1;649.0;14.5693750208;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;12;NaN;0.0;16.9166665833;68.8483328125;1007.4;0.93125;0.1;649.0;16.9166665833;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;13;NaN;0.71;16.5410415625;75.03937475;1004.0;1.84166666667;0.0;0.0;16.5410415625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;14;NaN;0.5;14.487500125;58.3850000833;1002.2;3.12083333333;0.1;649.0;14.487500125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;15;NaN;0.66;15.0925000417;62.6481251042;998.8;3.49375;0.1;649.0;15.0925000417;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;16;NaN;0.91;15.1224999792;65.7077088958;1003.1;1.31458333333;0.1;649.0;15.1224999792;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;17;NaN;0.75;18.205208375;62.8466669583;1005.7;1.775;0.3;1947.0;18.205208375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;18;NaN;0.75;18.663125;60.3350002292;1003.2;2.6125;0.1;649.0;18.663125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;19;NaN;0.58;17.0108333333;56.6379165417;1006.3;1.94583333333;0.0;0.0;17.0108333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;20;NaN;0.12;18.7687499167;59.1029164583;1008.8;1.33541666667;0.0;0.0;18.7687499167;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;21;NaN;0.12;19.2129167917;59.3535416042;1008.3;0.997916666667;0.0;0.0;19.2129167917;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;22;NaN;0.41;16.5802082292;53.4562500833;1010.3;1.12291666667;0.3;1947.0;16.5802082292;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;23;NaN;0.37;16.0241667292;60.3562500625;1008.7;0.677083333333;0.1;649.0;16.0241667292;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;24;NaN;0.62;18.12625;66.0710417083;1006.4;0.727083333333;0.2;1298.0;18.12625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;25;NaN;0.46;19.164583375;71.3666664375;1004.1;0.75;0.1;649.0;19.164583375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;26;NaN;0.5;18.6943749792;73.1895836042;1002.5;1.23125;0.2;1298.0;18.6943749792;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;27;NaN;0.75;17.4087499375;85.3035418333;999.2;1.34166666667;0.0;0.0;17.4087499375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;28;NaN;0.83;16.4743751042;92.6906246458;998.0;0.729166666667;0.3;1947.0;16.4743751042;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;29;NaN;0.41;16.6962499375;84.1131249167;1000.3;2.20208333333;2.4;15576.0;16.6962499375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;30;NaN;0.96;14.7939584167;94.222083375;996.6;0.922916666667;0.1;649.0;14.7939584167;0.5;0.01;44.0;7.0;0.1;3000.0
2013;7;31;NaN;0.58;14.2639583333;81.7258330417;993.4;1.24791666667;5.4;35046.0;14.2639583333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;1;NaN;0.37;15.3772915833;68.7781249375;1000.8;1.13958333333;1.1;7139.0;15.3772915833;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;2;NaN;0.71;16.0972916875;85.6039583125;1004.2;1.35208333333;0.0;0.0;16.0972916875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;3;NaN;0.91;16.2781249167;96.9962496458;1000.5;1.20833333333;0.3;1947.0;16.2781249167;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;4;NaN;0.46;14.7841667083;83.6502081667;1005.3;1.92708333333;21.1;136939.0;14.7841667083;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;5;NaN;0.87;15.1106250833;83.9210410833;1006.2;1.89166666667;2.2;14278.0;15.1106250833;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;6;NaN;0.91;14.7743750208;96.9933330417;999.5;0.497916666667;6.3;40887.0;14.7743750208;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;7;NaN;0.83;16.41125;87.0424998958;1000.1;0.877083333333;6.2;40238.0;16.41125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;8;NaN;1.0;13.4152083333;96.05750025;1001.7;0.935416666667;0.4;2596.0;13.4152083333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;9;NaN;0.71;14.0583332708;83.8408336667;1000.7;1.28958333333;11.6;75284.0;14.0583332708;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;10;NaN;0.75;12.8087500208;92.9010415208;1000.4;0.541666666667;0.6;3894.0;12.8087500208;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;11;NaN;0.78;12.748125;93.2435419375;993.7;0.729166666667;0.3;1947.0;12.748125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;12;NaN;0.78;12.075625;92.8495836042;989.6;0.783333333333;2.2;14278.0;12.075625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;13;NaN;0.71;11.4233333333;88.4812497917;992.5;2.675;1.9;12331.0;11.4233333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;14;NaN;0.62;12.4402082708;77.8756249167;1000.5;3.09791666667;1.0;6490.0;12.4402082708;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;15;NaN;0.53;12.7187499167;81.8808327292;1003.6;1.29791666667;2.9;18821.0;12.7187499167;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;16;NaN;1.0;14.0808333333;97.5760419792;998.5;2.34583333333;5.5;35695.0;14.0808333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;17;NaN;0.46;15.1881250833;82.1172912708;995.4;1.92708333333;23.0;149270.0;15.1881250833;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;18;NaN;0.83;13.8654166458;91.6218750833;989.2;2.4625;3.9;25311.0;13.8654166458;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;19;NaN;0.5;13.0864583125;73.0641664792;998.3;1.61666666667;7.0;45430.0;13.0864583125;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;20;NaN;0.33;13.6431249583;65.0364583958;1007.0;1.81875;0.0;0.0;13.6431249583;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;21;NaN;0.83;12.5904166667;73.0591666458;1007.5;1.29166666667;0.0;0.0;12.5904166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;22;NaN;0.21;13.2656249583;76.2697914375;1010.6;0.7375;0.0;0.0;13.2656249583;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;23;NaN;0.25;13.0852082917;79.329791625;1013.2;0.991666666667;0.0;0.0;13.0852082917;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;24;NaN;0.58;13.5004167292;78.9318749583;1011.8;0.55625;0.0;0.0;13.5004167292;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;25;NaN;0.33;13.3235416458;77.6456251458;1012.0;0.704166666667;0.0;0.0;13.3235416458;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;26;NaN;0.41;13.0095834375;80.2891671458;1011.8;1.40833333333;0.0;0.0;13.0095834375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;27;NaN;0.75;13.5116667292;84.5595832083;1007.4;1.625;0.0;0.0;13.5116667292;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;28;NaN;0.78;14.1454166667;71.8333335;1003.7;0.8625;0.0;0.0;14.1454166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;29;NaN;0.83;13.26375;87.10374975;1002.4;0.783333333333;0.0;0.0;13.26375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;30;NaN;0.78;12.93625;93.6831251042;1001.3;0.485416666667;0.0;0.0;12.93625;0.5;0.01;44.0;7.0;0.1;3000.0
2013;8;31;NaN;0.71;12.91;79.5822915625;997.6;1.68958333333;0.6;3894.0;12.91;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;1;NaN;0.87;10.0710416667;68.8254172292;995.2;2.27291666667;1.5;9735.0;10.0710416667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;2;NaN;0.41;11.346875;70.3156253333;994.9;1.94166666667;0.0;0.0;11.346875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;3;NaN;0.28;13.6999999375;79.7104166875;1007.1;1.25416666667;0.0;0.0;13.6999999375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;4;NaN;0.62;14.0114582917;87.8989586667;1009.9;1.72083333333;0.0;0.0;14.0114582917;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;5;NaN;0.96;13.9312500208;92.226249375;1008.2;1.50416666667;0.0;0.0;13.9312500208;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;6;NaN;0.78;13.5712499583;92.20312575;1006.2;1.025;3.0;19470.0;13.5712499583;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;7;NaN;0.58;13.5243750208;84.9229164375;1010.6;0.854166666667;0.0;0.0;13.5243750208;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;8;NaN;0.66;13.4779166875;80.757707875;1011.1;0.545833333333;0.0;0.0;13.4779166875;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;9;NaN;0.87;12.6802082708;79.5727082083;1004.5;0.65;0.0;0.0;12.6802082708;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;10;NaN;0.87;12.2825;83.137500375;1002.1;0.795833333333;0.0;0.0;12.2825;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;11;NaN;0.87;12.5710416667;94.3629157917;1003.2;0.554166666667;3.8;24662.0;12.5710416667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;12;NaN;0.33;11.7152083958;88.7631251042;1004.5;0.585416666667;0.0;0.0;11.7152083958;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;13;NaN;0.5;11.1570833542;87.2610420417;1004.2;1.08125;0.0;0.0;11.1570833542;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;14;NaN;0.91;12.3133333333;90.9720830208;1000.9;0.6;0.0;0.0;12.3133333333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;15;NaN;1.0;11.7360416667;97.8006246875;989.0;1.55208333333;12.9;83721.0;11.7360416667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;16;NaN;1.0;8.54375;97.6245835208;978.0;1.54583333333;24.0;155760.0;8.54375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;17;NaN;0.83;7.47729166667;95.2802083125;982.4;0.672916666667;37.2;241428.0;7.47729166667;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;18;NaN;0.87;8.38770833333;93.3697919583;985.4;0.752083333333;3.6;23364.0;8.38770833333;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;19;NaN;0.58;7.759375;93.4939581458;992.0;0.791666666667;4.6;29854.0;7.759375;0.5;0.01;44.0;7.0;0.1;3000.0
2013;9;20;NaN;0.41;6.95354166667;93.939583125;999.3;0.704166666667;0.2;1298.0;6.95354166667;0.5;0.01;44.0;7.0;0.1;3000.0
