UTM33 X260151 Y6671132 fsw from 20100101 06:00 to 20150630 06:00
20120607/0600;0.0
20120608/0600;0.0
20120609/0600;0.0
20120610/0600;0.0
20120611/0600;0.0
20120612/0600;0.0
20120613/0600;0.0
20120614/0600;0.0
20120615/0600;0.0
20120616/0600;0.0
20120617/0600;0.0
20120618/0600;0.0
20120619/0600;0.0
20120620/0600;0.0
20120621/0600;0.0
20120622/0600;0.0
20120623/0600;0.0
20120624/0600;0.0
20120625/0600;0.0
20120626/0600;0.0
20120627/0600;0.0
20120628/0600;0.0
20120629/0600;0.0
20120630/0600;0.0
20120701/0600;0.0
20120702/0600;0.0
20120703/0600;0.0
20120704/0600;0.0
20120705/0600;0.0
20120706/0600;0.0
20120707/0600;0.0
20120708/0600;0.0
20120709/0600;0.0
20120710/0600;0.0
20120711/0600;0.0
20120712/0600;0.0
20120713/0600;0.0
20120714/0600;0.0
20120715/0600;0.0
20120716/0600;0.0
20120717/0600;0.0
20120718/0600;0.0
20120719/0600;0.0
20120720/0600;0.0
20120721/0600;0.0
20120722/0600;0.0
20120723/0600;0.0
20120724/0600;0.0
20120725/0600;0.0
20120726/0600;0.0
20120727/0600;0.0
20120728/0600;0.0
20120729/0600;0.0
20120730/0600;0.0
20120731/0600;0.0
20120801/0600;0.0
20120802/0600;0.0
20120803/0600;0.0
20120804/0600;0.0
20120805/0600;0.0
20120806/0600;0.0
20120807/0600;0.0
20120808/0600;0.0
20120809/0600;0.0
20120810/0600;0.0
20120811/0600;0.0
20120812/0600;0.0
20120813/0600;0.0
20120814/0600;0.0
20120815/0600;0.0
20120816/0600;0.0
20120817/0600;0.0
20120818/0600;0.0
20120819/0600;0.0
20120820/0600;0.0
20120821/0600;0.0
20120822/0600;0.0
20120823/0600;0.0
20120824/0600;0.0
20120825/0600;0.0
20120826/0600;0.0
20120827/0600;0.0
20120828/0600;0.0
20120829/0600;0.0
20120830/0600;0.0
20120831/0600;0.0
20120901/0600;0.0
20120902/0600;0.0
20120903/0600;0.0
