__metadata; Observer; Registration; Trip; ObsLocationID; LocationName; UTMZone; UTMEast; UTMNorth; UTMSourceTID; AreaUsageTID; ForecastRegionTID; HeigthMax; HeigthMin; Area; HeigthTreeLine; DtRegTime; AreaSize; SlopeAngel; SlopeDirection; MunicipalNo; LocationDescription; Comment; UTMUncertainty; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16221)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16221)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16221)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16221)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16221)/Trip'}}; 16221; Jørnåsvatnet nord 523 moh; 33; -964; 6645072; 30; 0; 712; 518; None; False; None; /Date(1414578480000)/; None; None; None; 1211; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16985)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16985)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16985)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16985)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16985)/Trip'}}; 16985; Strandavatnet sør 978 moh; 33; 111182; 6749263; 30; 0; 706; 978; None; False; None; /Date(1417092454460)/; None; None; None; 0620; Sett med webkamera fra Raggsteindalen; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8339)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8339)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8339)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8339)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8339)/Trip'}}; 8339; Fløyta 193 moh; 33; 254317; 6656638; 30; 0; 702; 193; None; False; None; /Date(1384976810897)/; None; None; None; 0219; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3015)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3015)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3015)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3015)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3015)/Trip'}}; 3015; Lyngsvatnet 686 moh; 33; 11038; 6583649; 30; 0; 711; 688; None; False; None; /Date(1359119547303)/; None; None; None; 1133; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26928)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26928)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26928)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26928)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26928)/Trip'}}; 26928; Repparfjordelva v/Áisaroaivi 225 moh; 33; 841595; 7822359; 30; 0; 720; 229; None; False; None; /Date(1431524184427)/; None; None; None; 2017; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2851)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2851)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2851)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2851)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2851)/Trip'}}; 2851; Stavvatnet 318 moh; 33; 419640; 7264828; 30; 0; 718; 318; None; False; None; /Date(1358794030330)/; None; None; None; 1825; vest for Trofors; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1808)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1808)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1808)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1808)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1808)/Trip'}}; 1808; Orrevatnet 4 moh; 33; -45953; 6550375; 30; 0; 711; 4; None; False; None; /Date(1356079490263)/; None; None; None; 1120; Observerte Orrevatnet både fra nord, vest og sørsida. Nesten heile vatnet er islagt, men det er et åpent område lengst i sør.; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61641)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61641)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61641)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61641)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61641)/Trip'}}; 61641; Mjøsa ved Biristrand 123 moh; 33; 258395; 6771138; 30; 0; 705; 123; None; False; None; /Date(1508246704990)/; None; None; None; 0502; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45737)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45737)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45737)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45737)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45737)/Trip'}}; 45737; Goksjø - øst 28 moh; 33; 223965; 6568909; 30; 0; 707; 28; None; False; None; /Date(1480619755247)/; None; None; None; 0706; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1744)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1744)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1744)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1744)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(1744)/Trip'}}; 1744; Jansvannet, 52 moh; 33; 819594; 7861301; 30; 0; 720; 52; None; False; None; /Date(1355824413147)/; None; None; None; 2004; Ved riksvei 94, ved Storsvingen; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28319)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28319)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28319)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28319)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28319)/Trip'}}; 28319; Setertjern 293 moh; 33; 267052; 6656079; 30; 0; 703; 293; None; False; None; /Date(1448192992590)/; None; None; None; 0301; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3313)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3313)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3313)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3313)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3313)/Trip'}}; 3313; Midtre Fisketjørn 486 moh; 33; -11973; 6550627; 30; 0; 711; 486; None; False; None; /Date(1359641368223)/; None; None; None; 1122; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(36352)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(36352)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(36352)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(36352)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(36352)/Trip'}}; 36352; Skodvinsvatnet 46 moh; 33; -32085; 6769574; 30; 0; 712; 46; None; False; None; /Date(1457011057190)/; None; None; None; 1263; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61565)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61565)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61565)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61565)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61565)/Trip'}}; 61565; Buvatnet 838 moh; 33; 188989; 6738202; 30; 0; 706; 838; None; False; None; /Date(1508170451150)/; None; None; None; 0616; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2622)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2622)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2622)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2622)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2622)/Trip'}}; 2622; Nesjø øst 729 moh; 33; 350560; 6985305; 30; 0; 716; 733; None; False; None; /Date(1358260113340)/; None; None; None; 1665; Tydal; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61647)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61647)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61647)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61647)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(61647)/Trip'}}; 61647; Flekkeren NØ 541 moh; 33; 183472; 6596245; 30; 0; 708; 541; None; False; None; /Date(1508256007643)/; None; None; None; 0806; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5562)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5562)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5562)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5562)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5562)/Trip'}}; 5562; Gjende 984 moh; 33; 163599; 6833663; 30; 0; 705; 984; None; False; None; /Date(1363374103970)/; None; None; None; 0515; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3206)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3206)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3206)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3206)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3206)/Trip'}}; 3206; Ytra Vinjavatnet 183 moh; 33; -7980; 6543771; 30; 0; 711; 180; None; False; None; /Date(1359476976557)/; None; None; None; 1114; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6667)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6667)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6667)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6667)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(6667)/Trip'}}; 6667; Øyarvatnet 838 moh; 33; 47038; 6567310; 30; 0; 710; 838; None; False; None; /Date(1365440326743)/; None; None; None; 1046; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2580)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2580)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2580)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2580)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2580)/Trip'}}; 2580; Måkavatnet 779 moh; 33; -157; 6552035; 30; 0; 711; None; None; False; None; /Date(1358186698317)/; None; None; None; 1122; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2722)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2722)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2722)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2722)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(2722)/Trip'}}; 2722; Gyavatnet 166 moh; 33; -3472; 6526717; 30; 0; 711; 169; None; False; None; /Date(1358448567310)/; None; None; None; 1101; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5332)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5332)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5332)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5332)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(5332)/Trip'}}; 5332; Tyin 1033 moh; 33; 136657; 6812919; 30; 0; 705; 1083; None; False; None; /Date(1363126539733)/; None; None; None; 0545; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(11405)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(11405)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(11405)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(11405)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(11405)/Trip'}}; 11405; Fuglestadvatnet 221 moh; 33; -18555; 6540402; 30; 0; 711; None; None; False; None; /Date(1391018891780)/; None; None; None; 1114; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16200)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16200)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16200)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16200)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(16200)/Trip'}}; 16200; Bjørnsjøen v/Kikutstua 349 moh; 33; 258494; 6667531; 30; 0; 703; 337; None; False; None; /Date(1414578420000)/; None; None; None; 0301; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28291)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28291)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28291)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28291)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(28291)/Trip'}}; 28291; Hallbjønnsekktjønni 774 moh; 33; 88405; 6602162; 30; 0; 708; 776; None; False; None; /Date(1448029940940)/; None; None; None; 0833; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8566)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8566)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8566)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8566)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8566)/Trip'}}; 8566; Finnsrudvannet 176 moh; 33; 241436; 6641590; 30; 0; 702; 175; None; False; None; /Date(1385743500053)/; None; None; None; 0220; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26873)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26873)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26873)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26873)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26873)/Trip'}}; 26873; Steinbruvann 258 moh; 33; 270307; 6655998; 30; 0; 703; 256; None; False; None; /Date(1431440455067)/; None; None; None; 0301; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(22199)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(22199)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(22199)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(22199)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(22199)/Trip'}}; 22199; Rotatjørna 237 moh; 33; -25742; 6553956; 30; 0; 711; 238; None; False; None; /Date(1424473398797)/; None; None; None; 1102; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3956)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3956)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3956)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3956)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3956)/Trip'}}; 3956; Øvre Heimdalsvatnet 1088 moh; 33; 174276; 6824688; 30; 0; 705; 1095; None; False; None; /Date(1360671657253)/; None; None; None; 0544; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8370)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8370)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8370)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8370)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(8370)/Trip'}}; 8370; Solbergvannet 235 moh; 33; 268833; 6647485; 30; 0; 703; 235; None; False; None; /Date(1385113779610)/; None; None; None; 0301; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45300)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45300)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45300)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45300)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(45300)/Trip'}}; 45300; Kapteinsputten 291 moh; 33; 266438; 6655445; 30; 0; 703; 288; None; False; None; /Date(1479853659387)/; None; None; None; 301 ; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26059)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26059)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26059)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26059)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(26059)/Trip'}}; 26059; Mosvatnet 518 moh; 33; 14920; 6617889; 30; 0; 711; 517; None; False; None; /Date(1429792158977)/; None; None; None; 1134; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(27387)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(27387)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(27387)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(27387)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(27387)/Trip'}}; 27387; Sundtjønn 816 moh; 33; 169305; 6665189; 30; 0; 706; 816; None; False; None; /Date(1433164764843)/; None; None; None; 0632; None; None; None; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7552)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7552)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7552)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7552)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(7552)/Trip'}}; 7552; Nordvannet 183 moh; 33; 240309; 6639704; 30; 0; 702; 183; None; False; None; /Date(1367966375863)/; None; None; None; 0220; None; None; 0; 
{'id': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3209)', 'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3209)', 'type': 'RegObsModel.ObsLocation'}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3209)/Observer'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3209)/Registration'}}; {'__deferred': {'uri': 'http://api.nve.no/hydrology/RegObs/v3.1.0/OData.svc/ObsLocation(3209)/Trip'}}; 3209; Espelandsflæet 182 moh; 33; -8763; 6541580; 30; 0; 711; 180; None; False; None; /Date(1359478754983)/; None; None; None; 1114; None; None; None; 
